raw data,heart rate
-0.0695337,
-0.0658599,
-0.0672608,
-0.0562016,
-0.0436242,
-0.036583,
-0.0333897,
-0.0231296,
-0.0188358,
0.000928799,
0.0325186,
0.0578849,
0.0740274,
0.0866819,
0.113879,
0.138045,
0.165223,
0.206795,
0.2306,
0.241852,
0.25401,
0.279875,
0.289516,
0.285194,
0.251845,
0.208861,
0.165754,
0.132995,
0.141596,
0.229196,
0.306551,
0.286189,
0.185494,
0.0949906,
0.0225042,
-0.0181565,
-0.0313099,
-0.048301,
-0.0562957,
-0.0613928,
-0.0991405,
-0.182913,
-0.25876,
-0.254113,
-0.207575,
-0.183143,
-0.186875,
-0.193585,
-0.21805,
-0.244935,
-0.24158,
-0.236648,
-0.228205,
-0.209452,
-0.172611,
-0.139185,
-0.133419,
-0.143301,
-0.150988,
-0.123255,
-0.0862633,
-0.0606691,
-0.0379947,
-0.0165574,
0.00306126,
0.0188242,
0.0175277,
0.0251294,
0.0391035,
0.0599967,
0.0601946,
0.0645115,
0.0734839,
0.060457,
0.04554,
0.0261815,
0.0084025,
-0.00097137,
0.0393501,
0.0978307,
0.111212,
0.0764307,
0.0371888,
0.0265036,
0.027547,
0.0273717,
0.0130282,
0.00603405,
0.00185091,
0.0101798,
0.01321,
0.011093,
0.0112616,
0.00237667,
-0.000199683,
0.000932,
-0.00119788,
0.00796447,
0.0196703,
0.0232296,
0.018148,
0.00555024,
0.00306816,
-0.0184337,
-0.0285377,
-0.0126845,
0.0116441,
0.0217885,
0.0308535,
0.0266993,
-0.00524079,
-0.0130221,
-0.0141234,
-0.00385311,
0.00743085,
0.0130926,
0.0090857,
0.0122393,
0.0107391,
0.00312782,
-0.00444615,
-0.0160297,
-0.00993926,
0.0177074,
0.0324393,
0.0290761,
0.0215327,
0.0106158,
-0.00335376,
-0.005167,
-0.00712591,
-0.0225036,
-0.0220128,
0.00696528,
0.0273687,
0.0338532,
0.0170292,
-0.00708652,
-0.0409251,
-0.037075,
-0.0175485,
0.00875031,
0.0225607,
0.0123895,
-0.00186145,
-0.0171204,
-0.0225474,
-0.0134517,
-0.00504725,
0.0117268,
0.0197152,
-0.0257471,
-0.0377599,
-0.0179419,
-0.00335141,
-0.0155114,
-0.0175247,
0.00986668,
0.00436041,
0.00366335,
-0.00177094,
-0.0114555,
-0.0101768,
-0.00456824,
0.0006791,
-0.00381897,
-0.0120731,
-0.00498588,
-0.00521148,
-0.0111301,
-0.00607197,
0.00575659,
0.00817404,
0.00733079,
0.00630231,
0.00557468,
0.00822298,
0.00469962,
0.00617064,
0.0026026,
-0.00147371,
-0.00913352,
-0.010506,
-0.00850493,
-0.0133262,
-0.0108919,
-0.0042777,
0.000203977,
-0.00100817,
0.000337925,
-0.00676311,
-0.00871888,
0.000457158,
0.00134476,
-0.00994085,
-0.011392,
0.000874336,
-0.00922986,
-0.0132236,
-0.00576686,
0.00116478,
0.00109818,
-0.00240637,
-0.00190455,
-0.00613453,
-0.00198759,
-0.000790627,
-0.000114956,
0.0016593,
-0.011325,
-0.0298412,
-0.0144009,
0.00473747,
0.0128515,
0.0101071,
0.00476241,
-0.0138579,
-0.0279467,
-0.0164601,
0.00377931,
0.014331,
0.016498,
-0.000229252,
-0.0175548,
-0.0171821,
0.00267967,
0.0101614,
0.0106148,
0.00858255,
-0.0020732,
-0.000465006,
0.00144354,
0.00366387,
0.0155931,
0.0268849,
0.0383588,
0.0438746,
0.0406903,
0.0475855,
0.0480611,
0.0238366,
0.0276725,
0.0467885,
0.0520585,
0.0344218,
0.0421035,
0.0556838,
0.043605,
0.0349935,
0.0426301,
0.0501662,
0.0470782,
0.0398334,
0.00884497,
-0.00964444,
-0.0201727,
-0.0128754,
-0.00361848,
0.00759081,
0.0184799,
0.0109173,
0.00253542,
0.00319924,
0.00626765,
0.00380516,
0.00923777,
0.0159252,
0.00735593,
0.007961,
0.0143373,
0.0159616,
0.020597,
0.0269447,
0.0290126,
0.0255018,
0.00281414,
-0.00312928,
0.00459202,
0.0193381,
0.0242738,
0.0135678,
0.000646118,
0.0112333,
0.0111776,
0.000796197,
-0.00535299,
-0.00598222,
-0.00676242,
-0.00138941,
0.00689308,
0.00205695,
-0.00522443,
-0.0105889,
-0.0135581,
-0.0115498,
-0.0154131,
-0.0101049,
-0.00776857,
-0.00776292,
-0.00297347,
-0.00635195,
-0.00641391,
-0.00963738,
-0.0098775,
-0.0134498,
-0.0197108,
-0.0157179,
-0.0152297,
-0.0150123,
-0.0173338,
-0.0186363,
-0.0134193,
-0.0144687,
-0.0170928,
-0.0170849,
-0.012989,
-0.0156481,
-0.0113067,
-0.0138817,
-0.0133396,
-0.0129159,
-0.0129336,
-0.0153332,
-0.0126695,
-0.00947202,
-0.0102701,
-0.00826514,
-0.00750067,
-0.0116965,
-0.0163189,
-0.0118177,
-0.012431,
-0.0123302,
-0.0136162,
-0.0138586,
-0.0120835,
-0.0110388,
-0.0105596,
-0.0185724,
-0.0130657,
-0.00390764,
0.00324066,
0.00514566,
0.0027812,
-0.000937064,
-0.00535918,
-0.0150138,
-0.0159813,
-0.0119817,
6.20E-05,
0.010442,
0.00589028,
0.00178188,
0.00426767,
0.000564554,
-0.0070608,
-0.0137527,
-0.00753501,
0.00414879,
-0.00248926,
-0.00883856,
-0.00389448,
0.000529966,
0.000227583,
-0.0107889,
-0.00646521,
-0.00265999,
-0.00503694,
-0.00420978,
-0.00535665,
-0.0130083,
-0.0125999,
-0.00267447,
0.00139492,
0.00187446,
-0.0012352,
-0.00291673,
-0.00300756,
-0.0034488,
-0.00245952,
-0.00408453,
-0.00330629,
3.80E-05,
0.00109441,
-0.00207795,
0.000393345,
-0.000229375,
-0.00184135,
-0.0039561,
-0.00543981,
0.000667065,
0.00481775,
-0.00172542,
-0.00455885,
-0.00335793,
0.00187832,
0.00160304,
-0.00321188,
-0.00722525,
-0.00299217,
-0.00556169,
